district,week_start_date,cases,tmax,tmin,app_tmax,app_tmin,humidity,rainfall,precipitation,year,month,week_of_year,sin_week,cos_week,tmean,rainfall_feat,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_8,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_lag_4,humidity_lag_4,rolling_mean_2,rolling_mean_4,rolling_std_4,rate_of_change,percentage_change,rainfall_anomaly,temperature_anomaly,humidity_anomaly,is_sw_monsoon,is_ne_monsoon,is_inter_monsoon,monsoon_season,outbreak_label
Colombo,2016-06-27,351,29.185714285714287,25.4,35.0,30.642857142857142,87.42857142857143,22.9,22.9,2016,6,26,-3.216245299353273e-16,-1.0,27.292857142857144,22.9,249.0,84.0,67.0,95.0,49.0,80.6,69.0,85.5,219.5,35.7,27.25,84.57142857142857,27.442857142857143,85.57142857142857,27.257142857142856,86.71428571428571,27.32857142857143,88.42857142857143,300.0,187.75,136.31672677995175,102.0,0.4096385542168674,-43.85064935064935,0.2358070500927631,1.0445269016697694,1,0,0,SW,1
Colombo,2016-07-04,293,29.24285714285714,25.514285714285712,34.44285714285714,30.74285714285714,85.57142857142857,33.9,33.9,2016,7,27,-0.1205366802553228,-0.992708874098054,27.378571428571423,33.9,351.0,249.0,84.0,67.0,45.4,49.0,80.6,69.0,85.5,386.4,27.292857142857144,87.42857142857143,27.25,84.57142857142857,27.442857142857143,85.57142857142857,27.257142857142856,86.71428571428571,322.0,244.25,114.70941548103195,-58.0,-0.1652421652421652,-17.496153846153845,0.5290293040293044,-0.3827838827838832,1,0,0,SW,1
Colombo,2016-07-11,368,28.571428571428573,24.942857142857143,33.8,29.814285714285717,86.42857142857143,31.6,31.6,2016,7,28,-0.2393156642875574,-0.970941817426052,26.75714285714286,31.6,293.0,351.0,249.0,84.0,22.9,45.4,49.0,80.6,69.0,219.5,27.378571428571423,85.57142857142857,27.292857142857144,87.42857142857143,27.25,84.57142857142857,27.442857142857143,85.57142857142857,330.5,315.25,54.60387654126167,75.0,0.2559726962457338,-19.79615384615384,-0.0923992673992621,0.474358974358978,1,0,0,SW,1
Colombo,2016-07-18,433,28.457142857142856,24.985714285714288,32.74285714285714,29.485714285714288,83.85714285714286,29.1,29.1,2016,7,29,-0.3546048870425356,-0.9350162426854148,26.72142857142857,29.1,368.0,293.0,351.0,249.0,33.9,22.9,45.4,49.0,80.6,85.5,26.75714285714286,86.42857142857143,27.378571428571423,85.57142857142857,27.292857142857144,87.42857142857143,27.25,84.57142857142857,400.5,361.25,57.61003963430924,65.0,0.1766304347826086,-22.29615384615384,-0.1281135531135504,-2.0970695970695914,1,0,0,SW,1
Colombo,2016-07-25,332,28.228571428571428,24.542857142857144,33.6,28.985714285714288,87.14285714285714,75.3,75.3,2016,7,30,-0.464723172043768,-0.8854560256532101,26.38571428571429,75.3,433.0,368.0,293.0,351.0,31.6,33.9,22.9,45.4,49.0,69.0,26.72142857142857,83.85714285714286,26.75714285714286,86.42857142857143,27.378571428571423,85.57142857142857,27.292857142857144,87.42857142857143,382.5,356.5,59.48949487094351,-101.0,-0.233256351039261,23.903846153846157,-0.4638278388278358,1.1886446886446862,1,0,0,SW,1
Colombo,2016-08-01,398,29.1,25.442857142857143,34.214285714285715,30.428571428571427,83.14285714285714,10.5,10.5,2016,8,31,-0.5680647467311556,-0.8229838658936566,27.27142857142857,10.5,332.0,433.0,368.0,293.0,29.1,31.6,33.9,22.9,45.4,80.6,26.38571428571429,87.14285714285714,26.72142857142857,83.85714285714286,26.75714285714286,86.42857142857143,27.378571428571423,85.57142857142857,365.0,382.75,43.0145324280064,66.0,0.1987951807228916,-44.52894736842105,0.6493421052631589,-3.3120300751879768,1,0,0,SW,1
Colombo,2016-08-08,347,28.885714285714283,25.485714285714288,34.128571428571426,30.342857142857145,85.14285714285714,18.1,18.1,2016,8,32,-0.663122658240795,-0.7485107481711013,27.185714285714283,18.1,398.0,332.0,433.0,368.0,75.3,29.1,31.6,33.9,22.9,49.0,27.27142857142857,83.14285714285714,26.38571428571429,87.14285714285714,26.72142857142857,83.85714285714286,26.75714285714286,86.42857142857143,372.5,377.5,46.55104724922968,-51.0,-0.128140703517588,-36.92894736842105,0.56362781954887,-1.3120300751879768,1,0,0,SW,1
Colombo,2016-08-15,289,28.642857142857142,25.314285714285717,33.44285714285714,29.842857142857145,84.28571428571429,22.0,22.0,2016,8,33,-0.7485107481711011,-0.6631226582407952,26.978571428571428,22.0,347.0,398.0,332.0,433.0,10.5,75.3,29.1,31.6,33.9,45.4,27.185714285714283,85.14285714285714,27.27142857142857,83.14285714285714,26.38571428571429,87.14285714285714,26.72142857142857,83.85714285714286,318.0,341.5,44.977772288098194,-58.0,-0.1671469740634006,-33.02894736842105,0.3564849624060144,-2.169172932330824,1,0,0,SW,1
Colombo,2016-08-22,236,28.385714285714283,24.957142857142856,33.542857142857144,29.25714285714286,86.0,51.0,51.0,2016,8,34,-0.8229838658936564,-0.5680647467311559,26.67142857142857,51.0,289.0,347.0,398.0,332.0,18.1,10.5,75.3,29.1,31.6,22.9,26.978571428571428,84.28571428571429,27.185714285714283,85.14285714285714,27.27142857142857,83.14285714285714,26.38571428571429,87.14285714285714,262.5,317.5,70.24955515873403,-53.0,-0.1833910034602076,-4.028947368421051,0.0493421052631575,-0.4548872180451155,1,0,0,SW,0
Colombo,2016-08-29,136,28.0,24.357142857142858,32.94285714285714,28.61428571428572,87.85714285714286,55.4,55.4,2016,8,35,-0.8854560256532096,-0.4647231720437691,26.17857142857143,55.4,236.0,289.0,347.0,398.0,22.0,18.1,10.5,75.3,29.1,33.9,26.67142857142857,86.0,26.978571428571428,84.28571428571429,27.185714285714283,85.14285714285714,27.27142857142857,83.14285714285714,186.0,252.0,89.64002082403456,-100.0,-0.423728813559322,0.3710526315789479,-0.4435150375939827,1.4022556390977456,1,0,0,SW,0
Colombo,2016-09-05,154,28.37142857142857,24.9,32.92857142857143,29.014285714285712,83.28571428571429,10.3,10.3,2016,9,36,-0.9350162426854148,-0.3546048870425359,26.63571428571429,10.3,136.0,236.0,289.0,347.0,51.0,22.0,18.1,10.5,75.3,31.6,26.17857142857143,87.85714285714286,26.67142857142857,86.0,26.978571428571428,84.28571428571429,27.185714285714283,85.14285714285714,145.0,203.75,71.58386689750712,18.0,0.1323529411764705,-51.94722222222222,0.055654761904762,-3.0099206349206327,1,0,0,SW,0
Colombo,2016-09-12,137,28.542857142857144,25.0,33.67142857142857,29.571428571428573,85.57142857142857,40.7,40.7,2016,9,37,-0.970941817426052,-0.2393156642875577,26.77142857142857,40.7,154.0,136.0,236.0,289.0,55.4,51.0,22.0,18.1,10.5,29.1,26.63571428571429,83.28571428571429,26.17857142857143,87.85714285714286,26.67142857142857,86.0,26.978571428571428,84.28571428571429,145.5,165.75,47.55610721383059,-17.0,-0.1103896103896103,-21.547222222222224,0.1913690476190481,-0.7242063492063551,1,0,0,SW,0
Colombo,2016-09-19,142,28.61428571428572,25.342857142857145,33.42857142857143,29.6,84.14285714285714,19.6,19.6,2016,9,38,-0.992708874098054,-0.1205366802553235,26.97857142857143,19.6,137.0,154.0,136.0,236.0,10.3,55.4,51.0,22.0,18.1,75.3,26.77142857142857,85.57142857142857,26.63571428571429,83.28571428571429,26.17857142857143,87.85714285714286,26.67142857142857,86.0,139.5,142.25,8.261355820930186,5.0,0.0364963503649635,-42.64722222222223,0.3985119047619072,-2.1527777777777857,1,0,0,SW,0
Colombo,2016-09-26,143,28.82857142857143,25.0,33.92857142857143,29.457142857142856,85.14285714285714,23.4,23.4,2016,9,39,-1.0,-1.8369701987210294e-16,26.914285714285715,23.4,142.0,137.0,154.0,136.0,40.7,10.3,55.4,51.0,22.0,10.5,26.97857142857143,84.14285714285714,26.77142857142857,85.57142857142857,26.63571428571429,83.28571428571429,26.17857142857143,87.85714285714286,142.5,144.0,7.164728420069417,1.0,0.0070422535211267,-38.84722222222223,0.3342261904761905,-1.1527777777777857,1,0,0,SW,0
Colombo,2016-10-03,89,29.285714285714285,24.728571428571428,34.51428571428571,29.142857142857142,81.57142857142857,8.9,8.9,2016,10,40,-0.992708874098054,0.1205366802553232,27.007142857142856,8.9,143.0,142.0,137.0,154.0,19.6,40.7,10.3,55.4,51.0,18.1,26.914285714285715,85.14285714285714,26.97857142857143,84.14285714285714,26.77142857142857,85.57142857142857,26.63571428571429,83.28571428571429,116.0,127.75,25.966324345197897,-54.0,-0.3776223776223776,-78.6657894736842,0.5848684210526294,-5.607142857142861,0,0,1,Inter,0
Colombo,2016-10-10,113,29.9,24.75714285714286,35.05714285714286,29.857142857142858,80.71428571428571,29.0,29.0,2016,10,41,-0.970941817426052,0.2393156642875573,27.32857142857143,29.0,89.0,143.0,142.0,137.0,23.4,19.6,40.7,10.3,55.4,22.0,27.007142857142856,81.57142857142857,26.914285714285715,85.14285714285714,26.97857142857143,84.14285714285714,26.77142857142857,85.57142857142857,101.0,121.75,25.889186931999564,24.0,0.2696629213483146,-58.565789473684205,0.9062969924812024,-6.464285714285722,0,0,1,Inter,0
Colombo,2016-10-17,96,29.414285714285715,24.414285714285715,35.128571428571426,29.3,84.71428571428571,30.8,30.8,2016,10,42,-0.9350162426854148,0.3546048870425355,26.914285714285715,30.8,113.0,89.0,143.0,142.0,8.9,23.4,19.6,40.7,10.3,51.0,27.32857142857143,80.71428571428571,27.007142857142856,81.57142857142857,26.914285714285715,85.14285714285714,26.97857142857143,84.14285714285714,104.5,110.25,24.04682931282245,-17.0,-0.1504424778761062,-56.76578947368421,0.4920112781954877,-2.4642857142857224,0,0,1,Inter,0
Colombo,2016-10-24,78,29.02857142857143,24.214285714285715,34.785714285714285,29.11428571428572,85.0,46.2,46.2,2016,10,43,-0.8854560256532101,0.464723172043768,26.621428571428574,46.2,96.0,113.0,89.0,143.0,29.0,8.9,23.4,19.6,40.7,55.4,26.914285714285715,84.71428571428571,27.32857142857143,80.71428571428571,27.007142857142856,81.57142857142857,26.914285714285715,85.14285714285714,87.0,94.0,14.674240468704,-18.0,-0.1875,-41.3657894736842,0.1991541353383468,-2.1785714285714306,0,0,1,Inter,0
Colombo,2016-10-31,84,28.47142857142857,24.11428571428572,34.41428571428572,29.014285714285712,89.42857142857143,92.6,92.6,2016,10,44,-0.822983865893657,0.5680647467311548,26.292857142857144,92.6,78.0,96.0,113.0,89.0,30.8,29.0,8.9,23.4,19.6,10.3,26.621428571428574,85.0,26.914285714285715,84.71428571428571,27.32857142857143,80.71428571428571,27.007142857142856,81.57142857142857,81.0,92.75,15.43534904043368,6.0,0.0769230769230768,5.034210526315789,-0.1294172932330823,2.25,0,0,1,Inter,0
Colombo,2016-11-07,60,29.685714285714287,23.61428571428572,36.471428571428575,28.385714285714283,85.57142857142857,38.8,38.8,2016,11,45,-0.7485107481711011,0.6631226582407952,26.65,38.8,84.0,78.0,96.0,113.0,46.2,30.8,29.0,8.9,23.4,40.7,26.292857142857144,89.42857142857143,26.621428571428574,85.0,26.914285714285715,84.71428571428571,27.32857142857143,80.71428571428571,72.0,79.5,15.000000000000565,-24.0,-0.2857142857142857,-36.72876712328768,0.430136986301374,-0.8434442270058753,0,0,1,Inter,0
Colombo,2016-11-14,85,29.27142857142857,23.785714285714285,35.871428571428574,28.585714285714285,89.0,157.1,157.1,2016,11,46,-0.6631226582407955,0.7485107481711007,26.52857142857143,157.1,60.0,84.0,78.0,96.0,92.6,46.2,30.8,29.0,8.9,19.6,26.65,85.57142857142857,26.292857142857144,89.42857142857143,26.621428571428574,85.0,26.914285714285715,84.71428571428571,72.5,76.75,11.586630226257196,25.0,0.4166666666666667,81.57123287671232,0.3087084148728003,2.5851272015655558,0,0,1,Inter,0
Colombo,2016-11-21,160,29.74285714285714,24.042857142857144,34.91428571428572,28.2,83.85714285714286,46.7,46.7,2016,11,47,-0.5680647467311559,0.8229838658936564,26.892857142857142,46.7,85.0,60.0,84.0,78.0,38.8,92.6,46.2,30.8,29.0,23.4,26.52857142857143,89.0,26.65,85.57142857142857,26.292857142857144,89.42857142857143,26.621428571428574,85.0,122.5,97.25,43.400268816371984,75.0,0.8823529411764706,-28.828767123287683,0.6729941291585142,-2.5577299412915835,0,0,1,Inter,0
Colombo,2016-11-28,158,28.514285714285712,22.47142857142857,32.614285714285714,25.228571428571428,78.0,1.7,1.7,2016,11,48,-0.4647231720437684,0.88545602565321,25.49285714285714,1.7,160.0,85.0,60.0,84.0,157.1,38.8,92.6,46.2,30.8,8.9,26.892857142857142,83.85714285714286,26.52857142857143,89.0,26.65,85.57142857142857,26.292857142857144,89.42857142857143,159.0,115.75,50.979571071819386,-2.0,-0.0124999999999999,-73.82876712328768,-0.7270058708414879,-8.414872798434445,0,0,1,Inter,0
Colombo,2016-12-05,319,29.857142857142858,23.4,34.27142857142857,27.4,80.14285714285714,12.5,12.5,2016,12,49,-0.3546048870425359,0.9350162426854148,26.62857142857143,12.5,158.0,160.0,85.0,60.0,46.7,157.1,38.8,92.6,46.2,29.0,25.49285714285714,78.0,26.892857142857142,83.85714285714286,26.52857142857143,89.0,26.65,85.57142857142857,238.5,180.5,98.70663604844415,161.0,1.018987341772152,-27.401333333333334,0.4842857142857149,-3.0533333333333275,0,1,0,NE,1
Colombo,2016-12-12,374,29.857142857142858,23.328571428571426,34.114285714285714,27.057142857142857,77.71428571428571,2.9,2.9,2016,12,50,-0.2393156642875578,0.970941817426052,26.59285714285714,2.9,319.0,158.0,160.0,85.0,1.7,46.7,157.1,38.8,92.6,30.8,26.62857142857143,80.14285714285714,25.49285714285714,78.0,26.892857142857142,83.85714285714286,26.52857142857143,89.0,346.5,252.75,110.56031536375676,55.0,0.1724137931034481,-37.001333333333335,0.4485714285714266,-5.481904761904758,0,1,0,NE,1
Colombo,2016-12-19,547,29.74285714285714,22.3,33.25714285714286,25.75714285714286,75.85714285714286,6.6,6.6,2016,12,51,-0.1205366802553236,0.992708874098054,26.02142857142857,6.6,374.0,319.0,158.0,160.0,12.5,1.7,46.7,157.1,38.8,46.2,26.59285714285714,77.71428571428571,26.62857142857143,80.14285714285714,25.49285714285714,78.0,26.892857142857142,83.85714285714286,460.5,349.5,160.4254759485953,173.0,0.4625668449197861,-33.30133333333333,-0.1228571428571427,-7.339047619047605,0,1,0,NE,1
Colombo,2016-12-26,511,30.914285714285715,23.37142857142857,35.3,26.685714285714287,77.71428571428571,25.2,25.2,2016,12,52,6.432490598706546e-16,1.0,27.142857142857142,25.2,547.0,374.0,319.0,158.0,2.9,12.5,1.7,46.7,157.1,92.6,26.02142857142857,75.85714285714286,26.59285714285714,77.71428571428571,26.62857142857143,80.14285714285714,25.49285714285714,78.0,529.0,437.75,108.73017060595468,-36.0,-0.0658135283363802,-14.701333333333334,0.9985714285714272,-5.481904761904758,0,1,0,NE,1
Colombo,2017-01-02,342,30.414285714285715,21.27142857142857,33.0,22.47142857142857,71.28571428571429,7.4,7.4,2017,1,1,0.120536680255323,0.992708874098054,25.84285714285714,7.4,511.0,547.0,374.0,319.0,6.6,2.9,12.5,1.7,46.7,38.8,27.142857142857142,77.71428571428571,26.02142857142857,75.85714285714286,26.59285714285714,77.71428571428571,26.62857142857143,80.14285714285714,426.5,443.5,100.66611478877428,-169.0,-0.3307240704500979,-10.9875,-0.685089285714291,-4.589285714285708,0,1,0,NE,1
Colombo,2017-01-09,531,29.557142857142857,20.057142857142857,33.82857142857143,22.071428571428573,74.42857142857143,0.1,0.1,2017,1,2,0.2393156642875577,0.970941817426052,24.807142857142857,0.1,342.0,511.0,547.0,374.0,25.2,6.6,2.9,12.5,1.7,157.1,25.84285714285714,71.28571428571429,27.142857142857142,77.71428571428571,26.02142857142857,75.85714285714286,26.59285714285714,77.71428571428571,436.5,482.75,94.9820158415968,189.0,0.5526315789473684,-18.2875,-1.7208035714285757,-1.4464285714285694,0,1,0,NE,1
Colombo,2017-01-16,565,31.2,22.97142857142857,34.15714285714286,24.74285714285714,71.0,7.5,7.5,2017,1,3,0.3546048870425356,0.9350162426854148,27.085714285714285,7.5,531.0,342.0,511.0,547.0,7.4,25.2,6.6,2.9,12.5,46.7,24.807142857142857,74.42857142857143,25.84285714285714,71.28571428571429,27.142857142857142,77.71428571428571,26.02142857142857,75.85714285714286,548.0,487.25,99.36590629251738,34.0,0.064030131826742,-10.8875,0.5577678571428528,-4.875,0,1,0,NE,1
Colombo,2017-01-23,482,29.5,23.571428571428573,34.42857142857143,27.014285714285712,85.57142857142857,51.8,51.8,2017,1,4,0.4647231720437685,0.8854560256532099,26.535714285714285,51.8,565.0,531.0,342.0,511.0,0.1,7.4,25.2,6.6,2.9,1.7,27.085714285714285,71.0,24.807142857142857,74.42857142857143,25.84285714285714,71.28571428571429,27.142857142857142,77.71428571428571,523.5,480.0,98.10538551306284,-83.0,-0.1469026548672566,33.412499999999994,0.0077678571428521,9.69642857142857,0,1,0,NE,1
Colombo,2017-01-30,417,29.65714285714285,21.585714285714285,34.75714285714286,23.82857142857143,77.0,25.3,25.3,2017,1,5,0.5680647467311558,0.8229838658936564,25.62142857142857,25.3,482.0,565.0,531.0,342.0,7.5,0.1,7.4,25.2,6.6,12.5,26.535714285714285,85.57142857142857,27.085714285714285,71.0,24.807142857142857,74.42857142857143,25.84285714285714,71.28571428571429,449.5,498.75,64.27220757579965,-65.0,-0.1348547717842323,6.912499999999998,-0.9065178571428624,1.125,0,1,0,NE,1
Colombo,2017-02-06,408,29.02857142857143,21.357142857142858,33.91428571428572,23.67142857142857,75.57142857142857,0.0,0.0,2017,2,6,0.6631226582407952,0.7485107481711011,25.192857142857143,0.0,417.0,482.0,565.0,531.0,51.8,7.5,0.1,7.4,25.2,2.9,25.62142857142857,77.0,26.535714285714285,85.57142857142857,27.085714285714285,71.0,24.807142857142857,74.42857142857143,412.5,468.0,72.58558167202821,-9.0,-0.0215827338129496,-17.478082191780825,-2.1956947162426594,-0.2250489236790542,0,1,0,NE,1
Colombo,2017-02-13,444,32.44285714285714,23.7,36.75714285714286,25.885714285714283,70.14285714285714,24.1,24.1,2017,2,7,0.7485107481711011,0.6631226582407953,28.07142857142857,24.1,408.0,417.0,482.0,565.0,25.3,51.8,7.5,0.1,7.4,6.6,25.192857142857143,75.57142857142857,25.62142857142857,77.0,26.535714285714285,85.57142857142857,27.085714285714285,71.0,426.0,437.75,33.23025729662669,36.0,0.0882352941176469,6.621917808219177,0.6828767123287669,-5.653620352250485,0,1,0,NE,1
Colombo,2017-02-20,220,29.142857142857142,23.0,34.27142857142857,27.314285714285717,83.71428571428571,10.1,10.1,2017,2,8,0.8229838658936564,0.5680647467311559,26.07142857142857,10.1,444.0,408.0,417.0,482.0,0.0,25.3,51.8,7.5,0.1,25.2,28.07142857142857,70.14285714285714,25.192857142857143,75.57142857142857,25.62142857142857,77.0,26.535714285714285,85.57142857142857,332.0,372.25,102.64623714486572,-224.0,-0.5045045045045045,-7.378082191780825,-1.317123287671233,7.917808219178084,0,1,0,NE,0
Colombo,2017-02-27,427,30.185714285714287,23.9,36.24285714285714,27.65714285714285,82.85714285714286,36.900000000000006,36.900000000000006,2017,2,9,0.8854560256532099,0.4647231720437686,27.042857142857144,36.900000000000006,220.0,444.0,408.0,417.0,24.1,0.0,25.3,51.8,7.5,7.4,26.07142857142857,83.71428571428571,28.07142857142857,70.14285714285714,25.192857142857143,75.57142857142857,25.62142857142857,77.0,323.5,374.75,104.20932459877736,207.0,0.9409090909090908,19.42191780821918,-0.345694716242658,7.0606653620352375,0,1,0,NE,1
Colombo,2017-03-06,379,29.7,24.485714285714288,35.92857142857143,29.15714285714285,84.57142857142857,35.099999999999994,35.099999999999994,2017,3,10,0.9350162426854148,0.3546048870425355,27.09285714285714,35.099999999999994,427.0,220.0,444.0,408.0,10.1,24.1,0.0,25.3,51.8,0.1,27.042857142857144,82.85714285714286,26.07142857142857,83.71428571428571,28.07142857142857,70.14285714285714,25.192857142857143,75.57142857142857,403.0,367.5,102.11268285575504,-48.0,-0.1124121779859484,5.670886075949362,-0.6216094032549719,4.553345388788429,0,0,1,Inter,1
Colombo,2017-03-13,469,29.728571428571428,23.7,36.1,28.385714285714283,85.85714285714286,61.3,61.3,2017,3,11,0.970941817426052,0.239315664287558,26.714285714285715,61.3,379.0,427.0,220.0,444.0,36.900000000000006,10.1,24.1,0.0,25.3,7.5,27.09285714285714,84.57142857142857,27.042857142857144,82.85714285714286,26.07142857142857,83.71428571428571,28.07142857142857,70.14285714285714,424.0,373.75,108.895592197297,90.0,0.237467018469657,31.87088607594937,-1.0001808318263985,5.839059674502721,0,0,1,Inter,1
Colombo,2017-03-20,528,30.085714285714285,23.685714285714287,36.2,28.285714285714285,81.57142857142857,8.6,8.6,2017,3,12,0.992708874098054,0.120536680255323,26.88571428571429,8.6,469.0,379.0,427.0,220.0,35.099999999999994,36.900000000000006,10.1,24.1,0.0,51.8,26.714285714285715,85.85714285714286,27.09285714285714,84.57142857142857,27.042857142857144,82.85714285714286,26.07142857142857,83.71428571428571,498.5,450.75,63.27914348345756,59.0,0.1257995735607675,-20.82911392405063,-0.8287522603978275,1.5533453887884292,0,0,1,Inter,1
